,_id,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TOTAL FEED (%) PV,CLINKER WF(%) PV,LIMESTONE WF(%) PV,SLAG WF(%) PV,GYPSUM WF(%) PV,POZZOLANE WF(%) PV,FLY ASH1 (%) PV,FLY ASH2 (%) PV,CLINKER WF(%) SP,LIMESTONE WF(%) SP,SLAG WF(%) SP,GYPSUM WF(%) SP,POZZOLANE WF(%) SP,FLY ASH1   (%) SP,FLY ASH2  (%) SP,TOTAL FEED (ton/h) PV,CLINKER WF (ton/h) PV,LIMESTONE WF (ton/h) PV,SLAG WF (ton/h) PV,GYPSUM W (ton/h) PV,POZZOLANE WF (ton/h) PV,FLY ASH1 (ton/h) PV,FLY ASH2 (ton/h) PV,TOTAL FEED (ton/h) SP,SLAG WF (ton/h) SP,LIMESTONE WF (ton/h) SP,CLINKER WF (ton/h) SP,BOTOM ASH WF (ton/h) SP,GYPSUM WF (ton/h) SP,FLY ASH 1 (ton/h) SP,FLY ASH 2 (ton/h) SP,INJECTION OF MILL WATER (m³/h) SP,MILL MOTOR POWER (KW) PV,MILL MOTOR CURR (A) PV,RECIRCULATION DAMPER (%) PV,RECIRCULATION DAMPER (%) SP,FRESH AIR DAMPER (%) PV,FRESH AIR DAMPER (%) SP,MAIN FAN POWER (KW) PV,MAIN FAN MOTOR CURR (A) PV,MAIN BF OUT PRESS (mbar) PV,CEMENT MILL BF DP (mbar) PV,GRINDING PRESSURE (bar) SP,GRINDING PRESSURE (bar) PV,BUCKET ELV MTR POWER (KW) PV,BUCKET ELV MOTOR CURR (A) PV,MILL IN PRES (mbar) PV,MILL IN PRES (mbar) SP,MILL IN TEMP (C) PV,MILL EXIT TEMP (C) PV,CEMENT MILL DP (mbar) PV,MILL OUT PRES (mbar) PV,SEPARATOR SPEED (%) SP,SEPARATOR POWER (KW) PV,SEPARATOR SPEED (RPM) PV,ICON BED TEMP(C) SP,ICON BED TEMP(C) PV,ICON CEILING TEMP (C) PV,ICON EXIT TEMP(C) PV,CEMENT MILL TABLE WATER SPRAY(m³/h) PV,ROLLER 1 BED DEPTH (mm),ROLLER 2 BED DEPTH (mm),ROLLER 3 BED DEPTH (mm),MILL VIBRATION (mm/s),GEARBOX ACCEREROMETER 1 VIBRATION (mm/s),GEARBOX ACCEREROMETER 2 VIBRATION (mm/s),HOPPER LEVEL INDICATOR (mg/m³),THRUST PAD 1 OIL PRESS (bar),THRUST PAD 2 OIL PRESS (bar),THRUST PAD 3 OIL PRESS (bar),THRUST PAD 4 OIL PRESS (bar),THRUST PAD 5 OIL PRESS (bar),THRUST PAD 6 OIL PRESS (bar),THRUST PAD 7 OIL PRESS (bar),THRUST PAD 8 OIL PRESS (bar),THRUST PAD 9 OIL PRESS (bar),THRUST PAD 10 OIL PRESS (bar),THRUST PAD 11 OIL PRESS (bar),THRUST PAD 12 OIL PRESS (bar),GRINDING AID ADDITION PV,GRINDING AID ADDITION SP,BLAINE,SO3,FINENESS,Moisture SLAG,Moisture POZZOLANE,Moisture CLINKER,Moisture LIMESTONE,Moisture GYPSUM,Moisture FLYASH 1,Moisture FLY ASH 2,Time Sample Taken CPII,cement type CPII,cement type CPIV,DATE/TIME
33,5c395c3cdd80273430fa659b,2019,1,12,0,17,5,0.9,49.91,0.0,3.72,0.0,35.9,1.23,5.42,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.66,0.28,0.0,0.01,0.0,0.21,0.01,0.07,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,417.48,650.59,39.46,8.19,120.0,61.0,4.98,8.4,7.77,5.0,144.35,135.21,29.02,22.57,44.0,55.95,766.41,857.0,856.55,893.07,622.28,0.0,131.95,120.0,140.0,0.0,0.0,0.0,0.36,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:17:05
34,5c395c5add80273430fa659c,2019,1,12,0,17,36,0.85,42.85,0.0,2.89,0.0,33.58,0.98,8.54,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.69,0.38,0.0,0.02,0.0,0.21,0.02,0.07,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,429.3,656.63,39.41,8.06,120.0,61.0,5.0,8.46,7.72,5.0,143.55,135.85,28.49,22.76,44.0,56.01,765.89,857.0,855.58,892.38,623.48,0.0,131.07,120.0,140.0,0.0,0.0,0.0,0.81,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:17:36
35,5c395c79dd80273430fa659d,2019,1,12,0,18,6,1.01,45.82,0.0,2.36,0.0,34.15,0.85,8.76,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.75,0.35,0.0,0.02,0.0,0.22,0.01,0.06,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,427.24,693.91,39.16,7.96,120.0,61.0,4.99,8.44,7.64,5.0,142.82,136.48,28.31,22.79,44.0,55.57,766.2,857.0,854.62,891.3,626.5,0.0,131.87,120.0,140.0,0.0,0.0,0.0,0.36,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:18:06
36,5c395c98dd80273430fa659e,2019,1,12,0,18,37,0.99,46.74,0.0,3.59,0.0,32.88,0.58,10.26,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.64,0.3,0.0,0.02,0.0,0.22,0.01,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,422.03,641.41,38.86,7.78,120.0,60.0,5.09,8.64,7.69,5.0,142.02,136.97,28.04,22.8,44.0,55.98,766.26,857.0,853.76,891.19,633.01,0.0,131.79,120.0,140.0,0.0,0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:18:37
37,5c395cb7dd80273430fa659f,2019,1,12,0,19,8,0.91,43.75,0.0,7.63,0.0,40.17,2.79,11.1,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.7,0.38,0.0,0.04,0.0,0.22,0.01,0.07,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,385.75,613.39,38.81,7.78,120.0,60.0,4.98,8.41,7.76,5.0,141.8,137.41,28.03,22.83,44.0,56.1,766.57,857.0,852.45,891.19,634.78,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:19:08
38,5c395cd5dd80273430fa65a0,2019,1,12,0,19,39,0.93,48.39,0.0,4.82,0.0,31.48,0.0,12.47,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.62,0.29,0.0,0.02,0.0,0.22,0.02,0.09,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,402.44,655.24,38.71,7.64,120.0,59.0,5.01,8.47,7.66,5.0,140.73,137.74,27.89,22.88,44.0,56.31,766.36,857.0,852.45,891.07,636.94,0.0,131.99,120.0,140.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:19:39
39,5c395cf4dd80273430fa65a1,2019,1,12,0,20,9,1.07,54.06,0.0,11.52,0.0,29.49,0.0,9.61,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.7,0.34,0.0,0.04,0.0,0.22,0.02,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,427.39,660.33,38.59,7.62,120.0,59.0,5.09,8.59,7.71,5.0,140.35,138.12,28.2,22.9,44.0,56.0,766.05,857.0,851.54,891.3,633.63,0.0,131.88,120.0,140.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:20:09
40,5c395d15dd80273430fa65a2,2019,1,12,0,20,40,0.96,47.0,0.0,2.7,0.0,35.72,0.29,9.51,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.72,0.38,0.0,0.03,0.0,0.21,0.0,0.06,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,374.06,623.13,38.47,7.39,120.0,58.0,5.09,8.63,7.64,5.0,140.02,138.44,27.76,23.09,44.0,56.41,766.41,857.0,851.54,891.13,635.12,0.0,131.26,120.0,140.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:20:40
41,5c395d34dd80273430fa65a3,2019,1,12,0,21,13,0.97,49.1,0.0,6.29,0.0,31.81,0.56,11.11,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.68,0.35,0.0,0.03,0.0,0.21,0.02,0.09,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,426.02,655.12,38.5,7.52,120.0,58.0,5.03,8.5,7.74,5.0,139.73,138.78,27.62,22.96,44.0,56.15,766.36,857.0,851.54,891.36,631.07,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:21:13
42,5c395d53dd80273430fa65a4,2019,1,12,0,21,44,0.96,50.62,0.0,5.94,0.0,32.24,1.7,6.74,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.73,0.37,0.0,0.03,0.0,0.22,0.01,0.04,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,390.6,608.54,38.46,7.42,120.0,58.0,5.08,8.6,7.61,5.0,139.07,139.09,27.58,23.09,44.0,56.84,766.78,857.0,852.45,891.07,630.95,0.0,131.16,120.0,140.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:21:44
43,5c395d72dd80273430fa65a5,2019,1,12,0,22,15,0.98,50.27,0.0,4.51,0.0,34.28,1.58,9.22,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.65,0.37,0.0,0.03,0.0,0.22,0.01,0.06,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,418.7,658.82,38.43,7.39,120.0,57.0,4.97,8.41,7.78,5.0,138.7,139.32,27.47,23.14,44.0,56.21,766.41,857.0,853.76,890.96,634.09,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:22:15
44,5c395d91dd80273430fa65a6,2019,1,12,0,22,46,0.93,40.71,0.0,9.24,0.0,35.41,2.32,8.85,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.63,0.33,0.0,0.02,0.0,0.22,0.01,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,407.18,637.89,38.37,7.37,120.0,57.0,5.01,8.47,7.77,5.0,138.45,139.62,27.41,23.19,44.0,56.58,766.47,857.0,854.62,891.24,634.55,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.36,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:22:46
45,5c395db0dd80273430fa65a7,2019,1,12,0,23,17,0.9,42.77,0.0,2.54,0.0,33.45,3.89,8.07,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.69,0.32,0.0,0.02,0.0,0.21,0.01,0.03,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,100.0,406.22,617.92,38.19,7.27,120.0,57.0,5.15,8.69,7.79,5.0,138.25,139.91,27.41,23.16,44.0,56.62,766.57,857.0,854.62,891.07,635.97,0.0,131.0,120.0,140.0,0.0,0.0,0.0,0.64,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:23:17
46,5c395dcfdd80273430fa65a8,2019,1,12,0,23,48,0.92,47.89,0.0,4.28,0.0,36.49,3.92,10.24,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.59,0.25,0.0,0.05,0.0,0.22,0.0,0.05,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,424.75,684.92,38.19,7.38,120.0,56.0,5.01,8.52,7.75,5.0,138.1,140.08,27.27,23.16,44.0,56.0,766.36,857.0,854.62,890.22,636.89,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:23:48
47,5c395deddd80273430fa65a9,2019,1,12,0,24,19,1.0,50.66,0.0,6.65,0.0,31.81,1.51,13.76,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.59,0.3,0.0,0.02,0.0,0.21,0.0,0.1,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,426.37,685.48,38.13,7.32,120.0,56.0,5.01,8.47,7.68,5.0,138.32,140.31,27.43,23.2,44.0,55.96,766.1,857.0,855.58,890.16,640.6,0.0,131.0,120.0,140.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:24:19
48,5c395e0cdd80273430fa65aa,2019,1,12,0,24,49,0.9,46.89,0.0,10.48,0.0,27.88,2.29,6.63,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.62,0.28,0.0,0.03,0.0,0.22,0.02,0.04,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,419.37,625.46,38.01,7.15,120.0,56.0,5.12,8.69,7.7,5.0,137.57,140.63,27.31,23.22,44.0,55.58,766.41,857.0,855.58,889.64,635.35,0.0,131.9,120.0,140.0,0.0,0.0,0.0,0.64,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:24:49
49,5c395e2bdd80273430fa65ab,2019,1,12,0,25,20,1.0,47.98,0.0,4.17,0.0,35.6,0.0,13.25,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.67,0.38,0.0,0.03,0.0,0.21,0.02,0.05,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,404.01,643.52,38.03,7.25,120.0,56.0,5.11,8.67,7.6,5.0,137.5,140.82,27.29,23.37,44.0,55.52,766.47,857.0,855.58,890.39,634.32,0.0,131.99,120.0,140.0,0.0,0.0,0.0,0.49,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:25:20
50,5c395e4add80273430fa65ac,2019,1,12,0,25,51,0.91,47.91,0.0,8.95,0.0,32.66,0.28,14.29,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.56,0.3,0.0,0.01,0.0,0.22,0.01,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,416.65,663.46,37.94,7.09,120.0,55.0,5.12,8.61,7.7,5.0,137.35,140.96,27.34,23.31,44.0,55.74,765.68,857.0,854.62,890.5,642.59,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:25:51
51,5c395e69dd80273430fa65ad,2019,1,12,0,26,22,0.91,46.39,0.0,4.78,0.0,44.0,3.99,13.32,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.55,0.28,0.0,0.02,0.0,0.21,0.01,0.04,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,100.0,432.52,656.98,37.9,7.18,120.0,55.0,5.01,8.47,7.7,5.0,137.12,141.16,27.11,23.28,44.0,56.24,766.41,857.0,853.7,890.16,635.06,0.0,131.84,120.0,140.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:26:22
52,5c395e89dd80273430fa65ae,2019,1,12,0,26,53,1.03,52.53,0.0,6.37,0.0,34.77,3.9,12.65,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.63,0.31,0.0,0.01,0.0,0.22,0.03,0.05,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,420.55,651.89,37.8,7.11,120.0,55.0,5.14,8.67,7.61,5.0,137.2,141.39,27.08,23.26,44.0,56.07,766.57,857.0,853.76,890.16,634.72,0.0,131.91,120.0,140.0,0.0,0.0,0.0,0.09,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:26:53
53,5c395ea8dd80273430fa65af,2019,1,12,0,27,25,1.1,51.82,0.0,9.75,0.0,29.45,0.54,6.95,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.67,0.34,0.0,0.03,0.0,0.22,0.02,0.07,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,425.66,689.15,37.81,7.05,120.0,55.0,4.98,8.43,7.87,5.0,137.17,141.59,26.99,23.49,44.0,56.27,766.52,857.0,853.7,889.7,637.69,0.0,131.0,120.0,140.0,0.0,0.0,0.0,0.09,27.0,21.0,6.0,24.0,15.0,17.0,27.0,16.0,12.0,25.0,9.0,16.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:27:25
54,5c395ec6dd80273430fa65b0,2019,1,12,0,27,56,1.07,55.82,0.0,3.17,0.0,32.13,2.22,11.74,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.66,0.32,0.0,0.03,0.0,0.21,0.02,0.04,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,403.39,664.62,37.83,7.07,120.0,55.0,5.08,8.67,7.56,5.0,136.68,141.74,27.3,23.42,44.0,56.43,766.26,857.0,852.45,889.7,635.52,0.0,131.25,120.0,140.0,0.0,0.0,0.0,0.04,21.0,18.0,10.0,18.0,13.0,16.0,22.0,15.0,12.0,20.0,2.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:27:56
55,5c395ee6dd80273430fa65b1,2019,1,12,0,28,26,1.02,53.37,0.0,1.71,0.0,35.05,2.29,15.85,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.66,0.31,0.0,0.02,0.0,0.22,0.01,0.1,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,419.99,682.82,37.72,7.08,120.0,54.0,5.12,8.62,7.62,5.0,137.1,141.93,26.74,23.54,44.0,56.56,765.99,857.0,852.45,889.59,638.83,0.0,131.07,120.0,140.0,0.0,0.0,0.0,0.04,21.0,18.0,6.0,18.0,11.0,12.0,21.0,14.0,11.0,19.0,10.0,14.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:28:26
56,5c395f05dd80273430fa65b2,2019,1,12,0,28,58,0.92,43.84,0.0,6.69,0.0,35.78,2.44,9.28,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.67,0.41,0.0,0.05,0.0,0.22,0.0,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,450.29,696.99,37.83,7.18,120.0,54.0,5.09,8.62,7.58,5.0,136.65,142.09,26.83,23.48,44.0,56.91,766.31,857.0,852.45,889.02,635.23,0.0,131.0,120.0,140.0,0.0,0.0,0.0,0.01,20.0,18.0,7.0,18.0,12.0,13.0,21.0,15.0,10.0,19.0,8.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:28:58
57,5c395f24dd80273430fa65b3,2019,1,12,0,29,29,0.99,53.66,0.0,2.75,0.0,32.84,0.87,10.97,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.64,0.3,0.0,0.01,0.0,0.21,0.0,0.07,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,407.51,619.66,37.62,7.05,120.0,54.0,4.96,8.4,7.63,5.0,136.77,142.27,26.91,23.21,44.0,56.6,765.99,857.0,851.48,889.59,638.31,0.0,131.54,120.0,140.0,0.0,0.0,0.0,0.04,20.0,17.0,6.0,17.0,10.0,11.0,21.0,12.5,11.0,18.0,11.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:29:29
58,5c395f43dd80273430fa65b4,2019,1,12,0,30,0,1.08,48.79,0.0,2.93,0.0,40.07,0.72,11.95,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.57,0.29,0.0,0.03,0.0,0.21,0.02,0.08,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,383.52,581.4,37.67,7.06,120.0,54.0,5.0,8.49,7.66,5.0,136.6,142.42,26.94,23.32,44.0,56.71,765.99,857.0,850.57,890.33,635.52,0.0,131.01,120.0,140.0,0.0,0.0,0.0,0.01,20.0,17.0,7.0,17.0,10.0,14.0,21.0,11.0,10.0,18.0,4.0,14.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:30:00
59,5c395f62dd80273430fa65b5,2019,1,12,0,30,31,0.87,50.31,0.0,1.1,0.0,32.78,1.67,16.28,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.64,0.32,0.0,0.07,0.0,0.22,0.01,0.11,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,416.73,654.2,37.4,7.07,120.0,54.0,5.09,8.6,7.62,5.0,137.07,142.56,26.98,23.31,44.0,56.76,765.94,857.0,850.57,890.04,638.71,0.0,131.46,120.0,140.0,0.0,0.0,0.0,0.09,20.0,17.0,7.0,17.0,9.0,12.0,20.0,8.0,11.0,18.0,11.0,14.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:30:31
60,5c395f81dd80273430fa65b6,2019,1,12,0,31,2,0.96,48.66,0.0,3.92,0.0,30.39,0.3,10.7,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.76,0.37,0.0,0.03,0.0,0.23,0.02,0.09,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,392.59,632.51,37.24,7.16,120.0,54.0,4.96,8.39,7.54,5.0,137.02,142.76,27.32,23.4,44.0,56.43,766.36,857.0,849.37,890.16,639.23,0.0,131.65,120.0,140.0,0.0,0.0,0.0,0.01,19.0,16.5,7.0,17.0,11.0,13.0,20.0,14.0,10.0,18.0,6.0,12.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:31:02
61,5c395f9fdd80273430fa65b7,2019,1,12,0,31,33,0.84,39.43,0.0,1.74,0.0,36.12,0.0,11.51,73.7,22.3,0.0,1.0,3.0,0.0,0.0,0.64,0.28,0.0,0.02,0.0,0.21,0.01,0.11,65.0,0.0,1.65,40.53,12.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,429.88,657.45,37.36,7.03,120.0,53.0,4.98,8.41,7.61,5.0,136.52,143.04,27.05,23.55,44.0,56.17,766.47,857.0,847.49,889.93,637.69,0.0,132.0,120.0,140.0,0.0,0.0,0.0,0.2,19.0,17.0,8.0,17.0,11.0,13.0,20.0,14.0,10.0,18.0,5.0,11.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 00:31:33
